id	arm	review	part	batch	severity	file	title	what_is_wrong
K0588	W	1	c	1	Major	"`app/webhooks/delivery.py` — `send_once()` (`log.info(""POST %s headers=%s"", endpoint.url, headers)`) and `_finish()` (`row.response_body = detail`)"	the signature header is written to the application log and customer response bodies are stored unbounded	"the log line serialises the entire header dict including `X-Acme-Signature` and `X-Acme-Timestamp`, and `_finish` stores `response.text` verbatim with no length cap into a `TEXT` column (`deliver` passes `f""HTTP {code}: {response.text}""`)."
K0589	W	1	c	1	Major	`tests/webhooks/test_delivery.py` — `test_send_once_posts_the_signed_payload()` and `test_verify_accepts_signature_produced_by_sign()`	the test suite cannot catch the signing defects it appears to cover (RT5/RT7)	the first test captures `request.content` and the signature header but never checks the signature *against* that content — it only asserts the header starts with `sha256=` — and the second passes only because `verify()` re-derives a fresh timestamp that the MAC does not include, so the round-trip test is green under precisely the two Critical defects above (the `serialize`-vs-`httpx` byte divergence and the unsigned timestamp).
K0590	W	1	c	1	Major	`app/webhooks/delivery.py` — `enqueue_for_event`, `deliver`, `run_worker`, `_claim_batch`, `_acquire_lock`, `_finish`; `app/api/routes/settings.py` — `create_webhook_endpoint`, `list_webhook_endpoints	the diff's new production exports arrive with no test coverage at all (RT6)	`tests/webhooks/test_delivery.py` imports only `MAX_ATTEMPTS`, `backoff_for`, and `send_once`, so the retry state machine, the claim/lock logic, the enqueue fan-out, and all three new HTTP routes have no test in the same diff — and the untested set contains the tenancy filter, the URL guard, and the status-transition logic that the Critical findings above are about.
K0591	W	1	c	1	Major	`app/webhooks/delivery.py` — `_finish()` (`row = session.get(m.WebhookDelivery, delivery_id)` then `row.status = status`)	`_finish` dereferences a row that may not exist and never persists intermediate attempts	`session.get` returns `None` when the row is gone — the endpoint's `ON DELETE CASCADE` in the migration makes that reachable whenever a customer deletes an endpoint mid-flight — and the code assigns straight through it; separately, `attempts` is only written at the terminal call, so a worker that dies mid-retry loses the count and the next claim restarts from zero.
K0592	W	1	c	1	Minor	`app/api/routes/settings.py` — `list_deliveries()` (`.order_by(WebhookDelivery.created_at.desc()).limit(limit)`)	delivery listing orders on a non-unique key (R57)	`created_at` is a wall-clock default applied per row, so a fan-out batch inserted in one transaction shares a value and the order among ties is undefined.
K0593	W	1	c	1	Minor	`migrations/0042_webhook_delivery.sql` — `CREATE INDEX idx_webhook_deliveries_status ON webhook_deliveries (status)`	the index does not match the claim query's predicate	`_claim_batch` filters on `status` AND `next_attempt_at <= now` and orders by `next_attempt_at`, which a single-column `status` index (low cardinality — four values) serves poorly.
K0594	W	1	c	1	Minor	`app/api/routes/settings.py` — the webhook route group	no route to deactivate, delete, or rotate an endpoint	`WebhookEndpoint.active` exists and is honoured by `enqueue_for_event`, but no route in the diff can ever set it to `False`, and no route can rotate a leaked `signing_secret`.
K0595	W	2	a	1	Critical	`app/webhooks/delivery.py` — `send_once`, and `app/webhooks/signing.py` — `sign`/`serialize`	the transmitted body is not the bytes that were signed	"`sign()` computes the HMAC over `json.dumps(payload, sort_keys=True)` while the request is sent with `client.post(..., json=delivery.payload)`, so httpx serializes the body independently (no `sort_keys`, default `"", ""`/`"": ""` separators) and the receiver's raw body differs byte-for-byte from what the MAC covers."
K0596	W	2	a	1	Critical	`app/webhooks/signing.py` — `sign` (line `mac = hmac.new(secret.encode(), serialize(payload).encode(), hashlib.sha256)`)	the timestamp header is not covered by the signature, so replay protection is unenforceable	the returned `timestamp` is emitted in `X-Acme-Timestamp` but is not an input to the MAC, so it is attacker-mutable while the signature stays valid.
K0597	W	2	a	1	Critical	`app/webhooks/signing.py` — `verify` (`return expected == signature`)	signature comparison in `verify` is not constant-time	the exported verification helper compares an attacker-supplied signature against the expected digest with `==`, which short-circuits on the first differing byte (RS1).
K0598	W	2	a	1	Critical	`app/webhooks/signing.py` — `new_signing_secret` (`random.choice(_ALPHABET)`)	signing secrets are generated from a non-cryptographic PRNG	`random` is the Mersenne Twister, whose full internal state is recoverable from 624 observed outputs, so secrets are predictable rather than unguessable — and this reimplements the standard-library `secrets` helper the platform already provides (R1: no project-local helper is duplicated, but the language's own security primitive is).
K0599	W	2	a	1	Critical	`app/api/routes/settings.py` — `list_deliveries` (filter is `WebhookDelivery.endpoint_id == endpoint_id` only)	`list_deliveries` is not scoped to the caller's organization	the query filters on a caller-supplied `endpoint_id` and never joins to `WebhookEndpoint.org_id == user.org_id`, unlike its sibling `list_webhook_endpoints` in the same file, which does filter by `org_id` (R3: the tenancy predicate was applied to one new route and not the other).
K0600	W	2	a	1	Critical	`app/webhooks/delivery.py` — `run_worker` (`httpx.AsyncClient(..., follow_redirects=True)`) and `send_once` (`client.post(endpoint.url, ...)`), reachable from `app/api/routes/settings.py` — `create_we	user-supplied delivery URLs are an unrestricted SSRF sink	any authenticated user registers an arbitrary URL that a backend worker then POSTs to with redirects followed and no check that the resolved address is public, and `_finish` stores `response.text` in `response_body`.
K0601	W	2	a	1	Critical	"`migrations/0042_webhook_delivery.sql` — `CHECK (status IN ('pending', 'in_flight', 'delivered', 'failed'))` vs `app/webhooks/models.py` — `STATUSES = (""pending"", ""in_flight"", ""delivered"", ""failed_per"	the migration's status CHECK constraint cannot hold the status the code writes	the constraint enumerates `'failed'`, a value nothing in the code produces, and omits `'failed_permanent'`, the value `deliver` writes on exhaustion (R18: the allowlist and its consumers drifted inside a single change).
K0602	W	2	a	1	Critical	`migrations/0042_webhook_delivery.sql` — `CREATE UNIQUE INDEX idx_webhook_deliveries_event ON webhook_deliveries (event_id)`, consumed by `app/webhooks/delivery.py` — `enqueue_for_event` (`session.add	the unique index on `event_id` alone makes multi-endpoint orgs undeliverable	`enqueue_for_event` creates one row per subscribed endpoint, all carrying the same `event_id`, which the unique index forbids beyond the first.
K0603	W	2	a	1	Critical	`app/webhooks/delivery.py` — `deliver` (`time.sleep(delay)` at the end of the retry `while True`)	`time.sleep` inside the async retry loop blocks the event loop	a synchronous `sleep` runs inside a coroutine that `run_worker` schedules through `asyncio.gather`, so it halts the entire event loop rather than yielding, and the retry schedule lives only in process memory even though `next_attempt_at` and the `next_attempt_at <= now` filter in `_claim_batch` already exist to persist it.
K0604	W	2	a	1	Major	"`app/webhooks/models.py` — `WebhookEndpoint.to_dict` (`""signing_secret"": self.signing_secret`), consumed by `app/api/routes/settings.py` — `list_webhook_endpoints`"	the signing secret is returned by the list endpoint, contradicting the documented control	"`to_dict` is shared by the create response (where the secret is intended) and the list response (where `docs/webhooks.md` states ""the response is the only place the signing secret appears — it cannot be read back afterwards""), so the documented one-time-disclosure control does not exist (R49: a claim stronger than the implementation)."
K0605	W	2	a	1	Major	"`app/webhooks/delivery.py` — `_claim_batch` (`row.status = ""in_flight""`) and `run_worker`"	retries never resume after a worker restart — `in_flight` is a non-terminal state with no exit	rows are flipped to `in_flight` before the attempt and are only ever moved out of it by a successful `_finish` in the same process, and nothing re-claims or times out rows left behind by a crash, deploy, or the lock expiry below (R38 clause 1: an async transition with no failure-exit and no bounded timeout).
K0606	W	2	a	1	Major	`app/webhooks/delivery.py` — `run_worker` (`await asyncio.gather(*[deliver(client, d) for d in batch])`)	one failing delivery kills the worker for every tenant	`gather` without `return_exceptions=True` propagates the first exception out of the `while True` loop, and `deliver` only catches `httpx.HTTPError` — a database error, a `DetachedInstanceError`, or the CheckViolation above escapes.
K0607	W	2	a	1	Major	`app/webhooks/delivery.py` — `_acquire_lock` (`get` then `set` then `expire`) and `run_worker` (`finally: await redis_client.delete(LOCK_KEY)`)	the dispatch lock is not atomic, is shorter-lived than a batch, and is deleted by whoever finishes first	the check-then-set is two round trips with no `NX`, the 60 s TTL is shorter than a batch's worst case (100 deliveries × up to 30 s of request timeout), and the unconditional `delete` in `finally` removes the lock even when it now belongs to another worker.
K0608	W	2	a	1	Major	`app/webhooks/delivery.py` — `_claim_batch` (returns `rows` from inside `with session_scope()`), `deliver` (`endpoint` fetched in one scope, read in `send_once` afterwards)	ORM rows are used after their session has closed	both functions hand live ORM instances out of the `with` block that loaded them and then read attributes (`delivery.payload`, `delivery.id`, `endpoint.signing_secret`, `endpoint.url`) after the scope exited — while `_finish` in the same file re-fetches by primary key inside a fresh scope, which is the pattern the rest of the module already establishes.
