id	review	part	severity	file	title	what_is_wrong
H0381	6	0	Major	`src/import/parse.ts` — `const [header, ...body] = lines;` then `splitLine(header)`	`parseRows` throws a `TypeError` on an empty or blank-only CSV, returning a 500	when every line is blank the `filter` leaves `lines` empty, `header` destructures to `undefined`, and `splitLine(undefined)` dereferences `line.length`; the route never checks for an empty body, so the input is trivially reachable.
H0382	6	0	Major	`src/import/parse.ts` — `const iEmail = cols.indexOf("email");` and `(f[iEmail] ?? "")`	a missing or misspelled header column silently yields empty fields for every row, and the import reports success	`indexOf` returns `-1` for an absent column, and `-1` is then used as a real array index — `f[-1]` is `undefined`, so `?? ""` turns "this column does not exist" into "this row's value is empty", which is a legitimate value of the same domain and therefore indistinguishable downstream.
H0383	6	0	Major	`test/import/parse.test.ts` — the only test file in the diff	every new export except `parseRows` ships without a test, and the security control that changed has none at all	the diff adds `enterSystemOperation`, `contextSnapshot`, `runImport`, `ImportSummary`, and the route `POST`, and materially changes `assertAudited` — the audit control itself — while the test file covers `parseRows` alone, so no executed test path reaches the guard, the importer, or the handler.
H0384	6	0	Minor	`src/context/request.ts` — `contextSnapshot()`	`contextSnapshot` is exported but never called	the function is added and exported in this diff and no file in the diff calls it, so it ships as dead API surface with a `Readonly<>` return type whose shallowness may mislead a future caller into thinking the returned object is protected.
H0385	6	0	Minor	`src/import/bulk.ts` — `applyBatch()` — `prisma.importStaging.findMany({ where: { batchId 	`applyBatch` reads the whole batch and upserts one row at a time	staging is chunked at `CHUNK = 200` but the read back is unbounded and the promotion is a sequential per-row round trip with no ordering, so the two halves of the same operation use inconsistent batching strategies.
H0386	6	1	Critical	src/context/request.ts — `enterSystemOperation` (fixture 47-50), called from src/import/bu	`enterSystemOperation()` sets an ambient flag that is never released, so every write after the staging step runs unaudited	The grant is expressed by mutating the caller's own context frame (`ctx.skipAudit = true` on the object returned by `currentContext()`) with no restore of any kind, so its lifetime is the whole request rather than the staging write it was granted for.
H0387	6	1	Critical	src/audit/guard.ts — `MUTATIONS` (fixture 66) and the `if (!MUTATIONS.has(action)) return;	the new `MUTATIONS` allowlist omits `createMany` and the raw-query actions, so `assertAudited` now returns early for writes it previously guarded	The set enumerates six Prisma actions and treats every other action as a non-mutation, but `createMany` — the exact action `stageRows` uses at fixture 118 — is absent, as are `createManyAndReturn`, `updateManyAndReturn` and the `$executeRaw*` family, so the guard is fail-open by omission for a class of writes it used t
H0388	6	1	Critical	src/routes/import.ts — role gate (fixture 258); src/import/parse.ts — `ALLOWED_ROLES` (fix	an org admin can grant `owner` and rewrite any existing member's role, including their own and the current owner's	The route admits `session.role === "admin"`, the parser passes `owner` straight through (pinned by the test "keeps an allowed role", fixture 341), and `applyBatch` upserts on `(orgId, email)` with `update: { role: row.role }`, so nothing checks that the actor is permitted to assign the role in the row or that the row t
H0389	6	1	Major	docs/import.md — "Auditing" section (fixture 387-393); src/audit/guard.ts — function doc c	`docs/import.md` and `assertAudited`'s doc comment both state a guarantee the code does not provide	The doc asserts "the Prisma middleware refuses any mutating query that does not carry one", "the staging writes are the single exception" and "the promotion step runs audited as normal" — all three are false as written (the allowlist gap exempts every `createMany`, and the leaked flag exempts the promotion, the cleanup
H0390	6	1	Major	src/import/parse.ts — `parseRows` header index handling (fixture 226-238), consumed by src	a CSV whose header omits `name` blanks the display name of every member it touches, and the endpoint reports success	When a required column is absent, `cols.indexOf(...)` returns `-1`, `f[-1]` is `undefined`, and the `?? ""` coalesce turns the missing column into an empty string rather than an error; the row then flows into `update: { displayName: "" }`, overwriting existing data.
H0391	6	1	Major	src/import/bulk.ts — `runImport` (fixture 167-181)	stage → apply → delete are three independent transactions, so a mid-batch failure half-applies the import and orphans the staging rows forever	Each `createMany` chunk, each `upsert`, and the final `deleteMany` commit independently, and the `deleteMany` is on the success path only — there is no transaction, no `finally`, and no idempotency key on the membership writes.
H0392	6	1	Major	src/routes/import.ts — `requestId` (fixture 269); src/import/bulk.ts — `batchId` (fixture 	`batchId` is derived from a client-supplied header, and `import_staging` has no org column, so the batch key is caller-nameable and unscoped	`x-request-id` is taken from the request unvalidated and concatenated into the only key that scopes staging rows, and the staging table has no `org_id` column, so tenancy on that table rests entirely on an identifier half of which the caller chooses.
H0393	6	1	Major	src/routes/import.ts — `MAX_CSV_BYTES` check (fixture 253, 262-265)	the 5 MB upload limit is measured in UTF-16 code units and only after the entire body is already in memory	`await req.text()` buffers the whole body before any check runs, and `csv.length` counts code units rather than bytes, so the constant named `..._BYTES` is compared against something that is not bytes.
H0394	6	1	Major	src/routes/import.ts — `POST` (fixture 255-291); src/import/bulk.ts — `applyBatch` loop (f	nothing bounds the number of rows, and each row is a separate sequential round trip	The only limit is on body size, so a 5 MB CSV of minimal rows is on the order of 10^5 rows, and `applyBatch` issues one `upsert` per row sequentially inside the request.
H0395	6	1	Major	test/import/parse.test.ts (fixture 298-344) — the only test file in the diff	every security-relevant symbol in the change ships with no test	The nine tests cover `parseRows` alone; the newly exported `enterSystemOperation`, `contextSnapshot`, `runImport`, the route's `POST`, and the materially changed `assertAudited` have no test of any kind, and the two Critical findings above are each exactly one assertion away from being caught.
H0396	6	1	Minor	src/audit/guard.ts — `logger.debug({...}, "audit skipped")` (fixture 79)	the audit-bypass event is logged at `debug`, below the level production runs at	The one event that most needs a durable trail — a write that went through with the audit control suspended — is logged a level below the successful audited write beside it (`logger.info`, fixture 85).
H0397	6	1	Minor	src/context/request.ts — `contextSnapshot` (fixture 52-54)	`contextSnapshot` is exported and never called	The function is added, exported and used nowhere in the diff; `Readonly<RequestContext>` is also a compile-time annotation over a fresh shallow copy, so it constrains no caller at runtime.
H0398	6	1	Minor	migrations/0058_import.sql — `role text NOT NULL DEFAULT 'member'` (fixture 359); src/impo	the default role is declared in two places, and the migration's copy can never fire	The fallback role and the permitted-role set are stated in SQL and again in TypeScript, and `stageRows` always supplies `role`, so the SQL default is unreachable and free to drift.
