id	arm	review	part	severity	target	file	title	what_is_wrong
F1186	W23	14	b	Critical	(other)	"`internal/exports/worker.go` — `runSchedule`, `w.log.Error(""export failed"", ..., ""destination"", s.Destination, ...)`"	destination credentials are written to the application log	the whole `Destination` value is passed as a slog attribute, and slog renders the struct field by field, so `SecretKey` lands in the log line on every failed run.
F1187	W	20	c	Critical	(other)	"`internal/exports/worker.go` — `runSchedule`, `w.log.Error(""export failed"", …, ""destination"", s.Destination, …)`"	destination credentials are written to the application log on every failed run	the whole `Destination` struct is passed as a slog attribute value, so `slog` renders `AccessKey` and `SecretKey` into the log line every time an export fails.
F1188	W23	16	c	Critical	(other)	"internal/exports/worker.go — `(*Worker).runSchedule`, `w.log.Error(""export failed"", ..., ""destination"", s.Destination, ...)`"	destination credentials are written to the application log on every failed run	the whole `Destination` struct is passed as a slog attribute, so `slog` renders `SecretKey` (and `AccessKey`) into the log line, and the failure that most reliably triggers this branch is precisely the bad-credentials case.
F1189	W	11	b	Critical	(other)	"`internal/exports/worker.go` — `(*Worker).runSchedule`, `w.log.Error(""export failed"", ..., ""destination"", s.Destination, ...)`"	destination credentials are written to the application log on every failed run	the whole `Destination` value is passed as a slog attribute, and slog renders unknown structs field-by-field, so `AccessKey` and `SecretKey` are printed in plaintext.
F1190	W	12	a	Critical	(other)	"`internal/exports/worker.go` — `Worker.runSchedule`, `w.log.Error(""export failed"", ""schedule"", s.ID, ""org"", s.OrgID, ""destination"", s.Destination, ""err"", err)`"	destination credentials are written to the application log on every failed run	the whole `Destination` value is passed as a structured log attribute, and `slog` renders its `AccessKey` and `SecretKey` fields, so every bad-credential or unreachable-bucket failure — precisely the recurring case — prints the customer's secret key into the log stream.
F1191	W23	13	b	Critical	(other)	"`internal/exports/worker.go` — `(*Worker).runSchedule`, `w.log.Error(""export failed"", ..., ""destination"", s.Destination, ...)`"	destination credentials are written to the log on every failed run	The whole `Destination` struct is passed as a log attribute, and `slog` renders its exported fields, so `AccessKey` and `SecretKey` land in plaintext in the log stream on exactly the failure this feature expects (bad credentials).
F1192	W	20	b	Critical	(other)	"internal/exports/worker.go — `(*Worker).runSchedule`, `w.log.Error(""export failed"", ..., ""destination"", s.Destination, ""err"", err)`"	destination credentials are written to the log on every failed run	The whole `Destination` struct is passed as a slog attribute, and slog renders it field by field, so `AccessKey` and `SecretKey` land in plaintext in the log stream on the exact path that fires most often — bad credentials.
F1193	W	10	c	Critical	(other)	"`internal/exports/worker.go` — `Worker.runSchedule`, `w.log.Error(""export failed"", ""schedule"", s.ID, ""org"", s.OrgID, ""destination"", s.Destination, ""err"", err)`"	destination credentials are written to the log on every failed run	The whole `Destination` value is passed as a structured log attribute, and `slog` renders every exported field, so `AccessKey` and `SecretKey` are printed verbatim — this is the one code path guaranteed to run when a customer's credentials are wrong or expired, which is exactly when the value is being handled most.
F1194	W	20	a	Critical	(other)	"internal/exports/worker.go — `(*Worker).runSchedule`, the `w.log.Error(""export failed"", ..., ""destination"", s.Destination, ...)` call"	destination credentials are written to the log on every failed run	`s.Destination` is passed whole to `slog`, and its `AccessKey` and `SecretKey` fields are exported struct fields, so the default `slog` value encoder renders them into the log line verbatim.
F1195	W23	11	a	Critical	(other)	"`internal/exports/worker.go` — `Worker.runSchedule`, `w.log.Error(""export failed"", ..., ""destination"", s.Destination, ...)`"	destination credentials are written to the log on every failed run	the whole `Destination` struct is passed as a log attribute, so `slog` renders `AccessKey` and `SecretKey` into the log line every time an export fails.
F1196	W	21	a	Critical	(other)	"`internal/exports/worker.go` — `(*Worker).runSchedule`, `w.log.Error(""export failed"", ""schedule"", s.ID, ""org"", s.OrgID, ""destination"", s.Destination, ""err"", err)`"	destination credentials are written to the log on every failed run	the whole `Destination` value is passed as a `slog` attribute, and since `Destination` implements no `slog.LogValuer` it renders every field including `AccessKey` and `SecretKey` — RS4's Critical tier, a live credential in a committed-to-disk artifact.
F1197	W	6	c	Critical	(other)	"internal/exports/worker.go — `(*Worker).runSchedule`, `w.log.Error(""export failed"", ""schedule"", s.ID, ""org"", s.OrgID, ""destination"", s.Destination, ""err"", err)`"	destination credentials are written to the log on every failed run	the whole `Destination` value is passed as a slog attribute and slog renders an unhandled struct field by field, so `AccessKey` and `SecretKey` are emitted verbatim into the log line.
F1198	W23	8	a	Critical	(other)	"`internal/exports/worker.go` — `(*Worker).runSchedule`, the `w.log.Error(""export failed"", ..., ""destination"", s.Destination, ...)` call"	destination credentials are written to the run log	The whole `Destination` struct is passed as a log attribute, and `slog` renders it field by field, so `AccessKey` and `SecretKey` land in the log stream verbatim on every failed run.
F1199	W	4	b	Minor	(other)	"internal/exports/model.go — `Schedule.Validate` (no `Prefix` check); internal/exports/worker.go — `objectKey`, `strings.Trim(s.Destination.Prefix, ""/"")`"	destination prefix is stored and used without validation	`Prefix` is accepted at any length and with any content and is only trimmed of leading and trailing slashes, so embedded `../` segments, control characters, or a multi-kilobyte value flow into the object key unchecked.
F1200	W23	3	b	Minor	(other)	"internal/exports/model.go — `(*Schedule).Validate` checks only `Destination.Bucket != """"`; internal/exports/worker.go — `storage.NewClient(storage.Config{Region: s.Destination.Region, …})`"	destination region and bucket are accepted as free text	`Region` is unvalidated and flows into the storage client's configuration, and `Bucket` is checked for non-emptiness only, so whether an attacker-chosen region string can redirect the request to a host of their choosing depends entirely on `internal/storage`, which is not in this diff.
F1201	W23	1	b	Minor	(other)	internal/exports/model.go — `(*Schedule).Validate`	destination region and prefix are accepted unvalidated	`Validate` requires bucket and credentials but not `Region`, which `storage.NewClient` needs, so an empty region is accepted at create time and only surfaces as a failed run up to an hour later; `Prefix` is likewise unchecked for shape.
F1202	W	2	c	Minor	(other)	internal/exports/model.go — `Schedule.Validate`	destination region, name length and prefix are unvalidated	`Validate` requires a bucket and both credentials but not `Region`, and bounds neither `Name` nor `Destination.Prefix`.
F1203	W23	16	a	Critical	(other)	`internal/exports/model.go` — `Destination.AccessKey` / `Destination.SecretKey` json tags; `internal/api/exports.go` — `writeJSON(w, http.StatusCreated, schedule)` and `writeJSON(w, http.StatusOK, schedules)`	destination secret and access keys are returned in API responses	"`Destination` tags both credentials as plain `json:""access_key""` / `json:""secret_key""` and `Schedule` embeds it, so `create` and `list` serialize the customer's live S3 secret key straight into the response body — flatly contradicting `docs/scheduled-exports.md`, which states the credentials ""are never handed back by the API""."
F1204	W	10	b	Critical	(other)	"`internal/exports/model.go` — `Destination.AccessKey` / `Destination.SecretKey` (`json:""access_key""` / `json:""secret_key""`), reached via `internal/api/exports.go` — `exportHandler.create` (`writeJSON(w, http.StatusCreated, schedule)`) and `exportHandler.list` (`writeJSON(w, http.StatusOK, schedules)`)."	destination secret key is serialized back to the client on both new read paths	"`Destination`'s credential fields carry live JSON tags and `Schedule` embeds `Destination` by value, so both handlers marshal the customer's S3 access key and secret key into the response body, directly contradicting `docs/scheduled-exports.md` (""The destination credentials are stored encrypted and are never handed back by the API"")."
